지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
108,서울,2021-03-24,10.8,5.7,619,16.9,1513
108,서울,2021-03-25,11.9,6.8,2356,19,1405
108,서울,2021-03-26,12.6,4.8,647,20.6,1543
108,서울,2021-03-27,12.1,10.2,621,15,1156
108,서울,2021-03-28,9,7.7,643,13,138
108,서울,2021-03-29,10.2,7.3,2357,14.6,1342
108,서울,2021-03-30,10.8,4.1,623,18.2,1548
108,서울,2021-03-31,14.5,5.9,631,22.9,1535
108,서울,2021-04-01,17.7,12,651,24,1614
108,서울,2021-04-02,17.8,12.5,408,23,1506
108,서울,2021-04-03,14.9,10.9,2353,18,1
108,서울,2021-04-04,11.9,9,2400,15.8,1337
108,서울,2021-04-05,11.9,5.4,629,19.3,1614
108,서울,2021-04-06,13.9,9.4,510,19.2,1343
108,서울,2021-04-07,14.1,8.1,607,20.4,1335
108,서울,2021-04-08,13,7.2,616,18,1516
108,서울,2021-04-09,13.6,7.6,416,19.6,1558
108,서울,2021-04-10,12.6,7.7,607,18.8,1459
108,서울,2021-04-11,15,7.5,639,21.8,1610
108,서울,2021-04-12,13.8,11.9,1703,17.8,1132
108,서울,2021-04-13,10.4,5.7,2355,13.5,1343
108,서울,2021-04-14,8.4,3.1,544,13.3,1224
108,서울,2021-04-15,11.6,6.3,313,18.3,1454
108,서울,2021-04-16,11.3,8.1,2400,14.8,1602
108,서울,2021-04-17,9.6,6,611,14.6,1527
108,서울,2021-04-18,9.9,5.6,607,15.3,1602
108,서울,2021-04-19,12.2,5.8,542,19.4,1440
108,서울,2021-04-20,14.8,8.1,614,22,1552
108,서울,2021-04-21,19.1,10.3,601,28.2,1601
108,서울,2021-04-22,20.9,16.1,251,27.5,1356
108,서울,2021-04-23,19,17,703,21.7,1350
108,서울,2021-04-24,18.3,15.3,637,22.2,1540
108,서울,2021-04-25,18.2,12.6,500,24,1645
108,서울,2021-04-26,16.2,12.3,614,20.6,1408
108,서울,2021-04-27,15.4,12.5,430,20,1427
108,서울,2021-04-28,14.5,11.2,602,18.2,1419
108,서울,2021-04-29,14.6,10.9,538,20.1,1609
108,서울,2021-04-30,11.3,8.6,414,14.6,1227
108,서울,2021-05-01,10.2,8.5,2326,15.3,1256
108,서울,2021-05-02,12.4,7.3,602,18.7,1436
108,서울,2021-05-03,14.1,8.4,555,20.3,1520
108,서울,2021-05-04,13.8,11.4,300,15.8,1915
108,서울,2021-05-05,13.9,10.3,620,18.4,1509
108,서울,2021-05-06,15.7,7.9,538,23.1,1420
108,서울,2021-05-07,14.4,10.7,2357,17.2,1505
108,서울,2021-05-08,14.3,8.9,547,21,1437
108,서울,2021-05-09,15.7,10,513,21.8,1551
108,서울,2021-05-10,13.2,11.7,230,14.6,1716
108,서울,2021-05-11,18.5,9.4,414,25.7,1514
108,서울,2021-05-12,22,16.9,529,27.7,1626
108,서울,2021-05-13,22.9,16.6,542,29.6,1459
108,서울,2021-05-14,24.1,18,558,30.8,1541
108,서울,2021-05-15,22.1,20.8,1911,26.2,1204
108,서울,2021-05-16,18.4,14.8,2345,20.8,1
108,서울,2021-05-17,15.3,14.2,442,16.7,1815
108,서울,2021-05-18,17.9,13.6,403,24.5,1611
108,서울,2021-05-19,19.9,12.4,557,26.6,1503
108,서울,2021-05-20,18.7,15.6,2335,22.9,1252
108,서울,2021-05-21,16,14.2,637,18.2,1820
108,서울,2021-05-22,18.6,13.8,531,23.8,1309
108,서울,2021-05-23,19.5,14.3,521,25.1,1328
108,서울,2021-05-24,19.4,16.4,536,24.5,1525
108,서울,2021-05-25,15.3,11.9,854,19.3,1632
108,서울,2021-05-26,18,11.5,513,23,1513
108,서울,2021-05-27,15.8,13.9,2301,18.7,1611
108,서울,2021-05-28,15.3,12.4,844,19.7,1556
108,서울,2021-05-29,15.4,12.8,2353,19.1,1017
108,서울,2021-05-30,18.4,10.8,540,26.3,1603
108,서울,2021-05-31,19.9,16.5,417,23.8,1725
108,서울,2021-06-01,20.2,15.9,811,23.9,1311
108,서울,2021-06-02,23.2,16.6,453,29.7,1531
108,서울,2021-06-03,19.1,14.6,2335,22.7,1143
108,서울,2021-06-04,18.5,13.3,419,23.6,1530
108,서울,2021-06-05,20.8,17,359,25.7,1524
108,서울,2021-06-06,23,18.4,138,28.2,1529
108,서울,2021-06-07,21.1,19.4,353,24,1734
108,서울,2021-06-08,23.6,18.8,533,29.5,1539
108,서울,2021-06-09,25.8,19.5,453,31.6,1525
108,서울,2021-06-10,24.9,20.5,2349,29.8,1441
108,서울,2021-06-11,21.5,19.9,50,24.4,1628
108,서울,2021-06-12,24.2,18.2,444,30.2,1514
108,서울,2021-06-13,24.8,20.9,513,29.7,1620
108,서울,2021-06-14,24.8,18.9,609,30.2,1452
108,서울,2021-06-15,22.5,21.5,523,25.3,1751
108,서울,2021-06-16,24.3,20.3,347,28.9,1622
108,서울,2021-06-17,21.9,19.6,439,25,1247
108,서울,2021-06-18,20,19,601,21.4,1711
108,서울,2021-06-19,22.3,17.5,550,27.4,1553
108,서울,2021-06-20,22.9,17.6,520,29,1319
108,서울,2021-06-21,23.6,19.2,511,28.5,1457
108,서울,2021-06-22,22.8,19.7,538,28.6,1347
108,서울,2021-06-23,22.4,18.8,528,27.9,1504
108,서울,2021-06-24,23,18.5,443,28,1540
108,서울,2021-06-25,24.1,19.5,551,29.5,1619
108,서울,2021-06-26,22.8,19.9,557,26.7,1549
108,서울,2021-06-27,24.5,19.8,447,30.8,1511
108,서울,2021-06-28,23.7,21,629,29.2,1447
108,서울,2021-06-29,23.9,21.3,442,28.4,1531
108,서울,2021-06-30,24.3,21,405,28.8,1654
108,서울,2021-07-01,26.3,21.4,519,31,1525
108,서울,2021-07-02,27.1,23.6,538,31.8,1612
108,서울,2021-07-03,22.6,19.6,2208,25.7,1
108,서울,2021-07-04,21.4,19.8,1,23.1,1500
108,서울,2021-07-05,23.3,20.1,328,26.9,1444
108,서울,2021-07-06,25.3,21,450,30.1,1437
108,서울,2021-07-07,26.4,23.9,419,29.1,1441
108,서울,2021-07-08,26,23.8,520,29.8,1451
108,서울,2021-07-09,25.5,23.6,335,29.2,1530
108,서울,2021-07-10,25.9,23.1,631,29.2,1340
108,서울,2021-07-11,25.7,24.1,700,27.5,1552
108,서울,2021-07-12,28.1,23.8,557,32.5,1604
108,서울,2021-07-13,28.8,26.3,429,31.5,1431
108,서울,2021-07-14,29.7,26.1,447,33.5,1508
108,서울,2021-07-15,29.1,25.9,2344,34.5,1347
108,서울,2021-07-16,28.8,24.2,508,35.2,1538
108,서울,2021-07-17,29.1,24.7,521,32.8,1557
108,서울,2021-07-18,29.6,25.7,551,34.1,1546
108,서울,2021-07-19,26.4,24,1532,30.5,1134
108,서울,2021-07-20,27.9,23.6,532,31.8,1159
108,서울,2021-07-21,30.5,25.3,556,35.3,1654
108,서울,2021-07-22,31.2,26.5,621,35.9,1615
108,서울,2021-07-23,31.2,27.2,541,35.8,1604
108,서울,2021-07-24,31.7,26.9,548,36.5,1508
108,서울,2021-07-25,31.5,27.2,542,35.9,1547
108,서울,2021-07-26,31.2,27.4,608,35.4,1521
108,서울,2021-07-27,31.1,27.8,601,35.7,1520
108,서울,2021-07-28,30.4,27.1,600,34.7,1456
108,서울,2021-07-29,29.6,27,529,33.3,1303
108,서울,2021-07-30,30.5,25.8,559,35.4,1406
108,서울,2021-07-31,29.8,26.8,538,34.3,1457
108,서울,2021-08-01,27.1,25.1,2345,28.8,1237
108,서울,2021-08-02,26.5,25,17,28.6,1725
108,서울,2021-08-03,28,24.1,538,31.4,1441
108,서울,2021-08-04,28.9,26.3,532,33.2,1426
108,서울,2021-08-05,29.4,25.6,407,33.7,1511
108,서울,2021-08-06,28.1,26,2332,32.2,1304
108,서울,2021-08-07,28,23.4,547,32.3,1616
108,서울,2021-08-08,26.8,24.4,607,32.1,1324
108,서울,2021-08-09,28.3,23.3,455,33.6,1530
108,서울,2021-08-10,27.7,24.3,549,32.2,1528
108,서울,2021-08-11,27.4,24.1,630,31.6,1624
108,서울,2021-08-12,26.8,24,2305,31.7,1432
108,서울,2021-08-13,26.6,23.4,201,30.1,1620
108,서울,2021-08-14,26.1,23.4,603,30.5,1449
108,서울,2021-08-15,26.9,21.7,457,32.4,1614
108,서울,2021-08-16,27.3,22.5,611,32.8,1627
108,서울,2021-08-17,25.9,21.9,2357,31.3,1347
108,서울,2021-08-18,24.3,20.6,806,31,1511
108,서울,2021-08-19,26,21,429,31.5,1533
108,서울,2021-08-20,26.6,22.6,609,30.7,1641
108,서울,2021-08-21,23.8,21,1312,25.5,1600
108,서울,2021-08-22,24.4,22.4,524,27,1319
108,서울,2021-08-23,22.4,21,2132,24,1124
108,서울,2021-08-24,23.4,21.1,1,26.4,1524
108,서울,2021-08-25,25,23.5,603,27.3,1502
108,서울,2021-08-26,25.5,22.9,523,27.9,1442
108,서울,2021-08-27,22.4,20.4,2317,25.5,1
108,서울,2021-08-28,23.6,19.7,615,28.2,1443
108,서울,2021-08-29,23.7,21.9,752,26.3,1640
108,서울,2021-08-30,24.2,21.2,605,27.7,1543
108,서울,2021-08-31,20.5,18.1,1810,23.1,1
108,서울,2021-09-01,21.4,18.5,121,23.9,1525
108,서울,2021-09-02,23.5,20.7,551,26.7,1359
108,서울,2021-09-03,24.3,20.6,455,29.2,1543
108,서울,2021-09-04,23.2,18.5,548,28.6,1505
108,서울,2021-09-05,23.1,19.4,458,27.3,1311
108,서울,2021-09-06,22.3,18,2345,26.4,1252
108,서울,2021-09-07,19.6,17.6,112,20.9,1629
108,서울,2021-09-08,22.2,19,543,26.9,1428
108,서울,2021-09-09,23.5,19.1,432,29.1,1610
108,서울,2021-09-10,23.6,19.5,615,28.9,1423
108,서울,2021-09-11,24,19.9,619,29.4,1449
108,서울,2021-09-12,24.2,19.2,624,29.8,1557
108,서울,2021-09-13,24.8,20.8,610,30.3,1504
108,서울,2021-09-14,24.6,20,615,29.5,1626
108,서울,2021-09-15,23.6,19.5,620,28.9,1442
108,서울,2021-09-16,22.9,18,551,27.3,1323
108,서울,2021-09-17,23.5,20.5,658,28.2,1506
108,서울,2021-09-18,23.9,18.9,653,29.8,1529
108,서울,2021-09-19,23.7,20.8,2356,27.8,1513
108,서울,2021-09-20,23.7,19,603,28.4,1523
108,서울,2021-09-21,22,17.4,2353,26.2,1446
108,서울,2021-09-22,20.2,16.8,436,24.3,1524
108,서울,2021-09-23,20.9,16.9,300,25.9,1617
108,서울,2021-09-24,21.8,16.7,619,26.9,1529
108,서울,2021-09-25,21.2,18.7,427,23.1,1607
108,서울,2021-09-26,22.6,18.4,645,27.3,1535
108,서울,2021-09-27,21.6,18.7,544,25,1208
108,서울,2021-09-28,21.5,19.6,410,24.4,1247
108,서울,2021-09-29,20.2,17.8,2400,21.4,1132
108,서울,2021-09-30,20.3,16,609,25.9,1506
108,서울,2021-10-01,21.1,16.9,605,27.5,1416
108,서울,2021-10-02,20.7,16.4,540,26.6,1516
108,서울,2021-10-03,22.3,17.1,552,28.8,1447
108,서울,2021-10-04,22.9,19.2,223,25.6,1509
108,서울,2021-10-05,23.6,21.7,2338,26.5,1335
108,서울,2021-10-06,18.8,17.9,829,21.7,1
108,서울,2021-10-07,19.4,17.9,2353,21.9,1345
108,서울,2021-10-08,18.8,17.5,117,20,1359
108,서울,2021-10-09,20.9,18.5,339,24.1,1632
108,서울,2021-10-10,19.9,14.9,2357,24.3,1209
108,서울,2021-10-11,15.2,12.6,646,17.8,1614
108,서울,2021-10-12,17.9,15.8,130,21.3,1556
108,서울,2021-10-13,19.6,14.9,445,25.2,1555
108,서울,2021-10-14,19.7,17.4,659,23.9,1444
108,서울,2021-10-15,19,17,637,21.4,1356
108,서울,2021-10-16,10.7,4.2,2327,18.1,1
108,서울,2021-10-17,5.6,1.3,657,10.8,1548
108,서울,2021-10-18,9.6,2.8,453,16.1,1347
108,서울,2021-10-19,10.9,7.1,2359,15,1336
108,서울,2021-10-20,9.5,4.6,612,15.8,1515
108,서울,2021-10-21,9.8,4.9,658,16.2,1511
108,서울,2021-10-22,10.8,5.2,658,17.2,1543
108,서울,2021-10-23,11.4,5.7,716,18.4,1408
108,서울,2021-10-24,11.4,6,713,18.1,1522
108,서울,2021-10-25,11.7,6.3,717,17.6,1528
108,서울,2021-10-26,13,7.7,638,19,1441
108,서울,2021-10-27,13.4,9.8,2349,18.1,1557
108,서울,2021-10-28,12.7,7.1,709,20,1537
108,서울,2021-10-29,14.6,10.5,511,20.6,1456
108,서울,2021-10-30,13.8,11,704,18,1612
108,서울,2021-10-31,14.1,9.2,652,20.3,1426
108,서울,2021-11-01,12.9,10.3,717,16.9,1452
108,서울,2021-11-02,11.5,7.9,541,16.9,1452
108,서울,2021-11-03,12.1,7.6,709,17.1,1349
108,서울,2021-11-04,12.1,8.4,718,16.3,1611
108,서울,2021-11-05,13,7.8,711,20.2,1432
108,서울,2021-11-06,14.1,8.8,617,21.3,1416
108,서울,2021-11-07,15.3,9.7,709,21.3,1332
108,서울,2021-11-08,8.6,4.5,2347,15.5,1
108,서울,2021-11-09,4.9,3,348,6.5,1630
108,서울,2021-11-10,4.2,0.7,452,7.7,1526
108,서울,2021-11-11,5.3,2.1,530,9.7,1238
108,서울,2021-11-12,4.5,1.3,729,8.6,1413
108,서울,2021-11-13,7.3,0.5,704,13.4,1336
108,서울,2021-11-14,11.3,7.8,509,16.4,1332
108,서울,2021-11-15,10.1,5.8,738,15.7,1432
108,서울,2021-11-16,8.5,4.4,716,13.6,1358
108,서울,2021-11-17,7.5,2.7,655,12.5,1248
108,서울,2021-11-18,11.9,7.7,25,16.2,1410
108,서울,2021-11-19,12.9,10.2,2356,16.7,1425
108,서울,2021-11-20,10.4,6.8,728,15.6,1446
108,서울,2021-11-21,10.4,7.6,2358,13.1,1350
108,서울,2021-11-22,2.7,-0.6,2342,7.5,1
108,서울,2021-11-23,-0.6,-3.7,728,2.3,1519
108,서울,2021-11-24,4.1,-2.6,248,9.1,1330
108,서울,2021-11-25,5.7,2.6,2352,9.9,1356
108,서울,2021-11-26,2.9,-0.5,556,7.2,1214
108,서울,2021-11-27,3.4,-1.4,730,10.1,1503
108,서울,2021-11-28,5.1,-1.3,743,12.4,1415
108,서울,2021-11-29,7.6,2.5,606,13.7,1541
108,서울,2021-11-30,5.7,0.7,2356,8.9,1334
108,서울,2021-12-01,-1.3,-3,2335,1.5,1541
108,서울,2021-12-02,1.3,-4.6,724,5,2029
108,서울,2021-12-03,1.9,-1.8,2348,4.6,319
108,서울,2021-12-04,1.4,-2.7,420,7,1454
108,서울,2021-12-05,2.9,-2.3,728,9.6,1423
108,서울,2021-12-06,5.4,-0.7,654,12.1,1421
108,서울,2021-12-07,6.8,2.6,721,13.3,1512
108,서울,2021-12-08,6.7,1.9,731,13.3,1456
108,서울,2021-12-09,6.5,2.7,526,9.7,1440
108,서울,2021-12-10,7,5.8,2139,8.2,1441
108,서울,2021-12-11,6,4.4,753,9.8,1338
108,서울,2021-12-12,1.2,-3.8,2342,5.1,7
108,서울,2021-12-13,-2.2,-5.9,640,1.9,1540
108,서울,2021-12-14,3.7,-0.7,1,8.2,1349
108,서울,2021-12-15,7.2,5.4,2358,10,1226
108,서울,2021-12-16,6.4,3.3,2355,9.8,1322
108,서울,2021-12-17,-5.6,-10.1,2333,3.2,1
108,서울,2021-12-18,-5.7,-11.2,801,-1.8,1402
108,서울,2021-12-19,-0.8,-5.8,811,4.2,1544
108,서울,2021-12-20,5.2,-0.9,1,11.1,1336
108,서울,2021-12-21,5.2,0.8,2358,8.9,1508
108,서울,2021-12-22,2.2,-2.6,717,8.2,1512
108,서울,2021-12-23,2.7,-1.5,716,8.3,1451
108,서울,2021-12-24,-0.3,-7.3,2400,3.2,1157
108,서울,2021-12-25,-11.7,-14.4,2258,-7.3,1
108,서울,2021-12-26,-12.1,-15.5,817,-7.3,1526
108,서울,2021-12-27,-7.6,-12.9,123,-3.9,1634
108,서울,2021-12-28,-4.1,-8.5,712,-0.9,1600
108,서울,2021-12-29,0.4,-3.8,154,5.9,1518
108,서울,2021-12-30,-3.9,-6.8,714,0.2,1531
108,서울,2021-12-31,-6.7,-8.8,745,-3.9,1510
108,서울,2022-01-01,-4.3,-10.2,710,2.3,1544
108,서울,2022-01-02,-1.3,-5.2,2356,3,1551
108,서울,2022-01-03,-1.9,-8,714,2.5,1542
108,서울,2022-01-04,-2.5,-5.6,2400,1,1445
108,서울,2022-01-05,-2.8,-7.8,634,1.9,1518
108,서울,2022-01-06,-2.2,-5.9,745,3.3,1604
108,서울,2022-01-07,-1.6,-5.9,634,4.5,1525
108,서울,2022-01-08,0.3,-5,729,3.7,1623
108,서울,2022-01-09,1.3,-1.2,2353,5.6,1522
108,서울,2022-01-10,0.5,-3.4,735,4.4,1348
108,서울,2022-01-11,-7.4,-10.3,2326,0.3,1
108,서울,2022-01-12,-7.7,-11.3,223,-3.4,1521
108,서울,2022-01-13,-6.4,-8.9,2352,-3.1,1456
108,서울,2022-01-14,-4.8,-10.1,750,1.3,1526
108,서울,2022-01-15,-1,-5.3,426,1.8,1545
108,서울,2022-01-16,-2,-7.2,2352,2.4,208
108,서울,2022-01-17,-5.8,-9.2,518,0.1,1317
108,서울,2022-01-18,-5.6,-9.9,744,-0.7,1514
108,서울,2022-01-19,-5.3,-7.7,2357,-2.7,1558
108,서울,2022-01-20,-5,-9.8,605,0.9,1603
108,서울,2022-01-21,-2.7,-8.7,755,4.6,1534
108,서울,2022-01-22,0.3,-5,734,7.1,1512
108,서울,2022-01-23,2,-0.6,549,6.7,1411
108,서울,2022-01-24,4.6,1.3,1,8.4,1329
108,서울,2022-01-25,2.8,1.9,822,4.5,1
108,서울,2022-01-26,1.3,-1.9,639,6.8,1429
108,서울,2022-01-27,-1.1,-4.6,757,4,1541
108,서울,2022-01-28,-2.7,-5.9,811,2.1,1516
108,서울,2022-01-29,-3.6,-7.2,741,0.9,1531
108,서울,2022-01-30,-2.8,-8,713,2.4,1629
108,서울,2022-01-31,-0.7,-6.8,736,4.8,1507
108,서울,2022-02-01,-1.3,-2.7,2345,0.9,1601
108,서울,2022-02-02,-3.4,-6,541,0,1529
108,서울,2022-02-03,-3.4,-6.9,746,0.4,1458
108,서울,2022-02-04,-5.2,-8.2,2356,-0.7,1404
108,서울,2022-02-05,-6.6,-9.7,742,-2,1508
108,서울,2022-02-06,-3.9,-8.4,500,1.7,1537
108,서울,2022-02-07,-2.5,-7.3,510,1.9,1259
108,서울,2022-02-08,-0.1,-4.1,629,5.6,1555
108,서울,2022-02-09,1,-4.3,757,7.2,1400
108,서울,2022-02-10,1.4,-3.2,707,6.7,1544
108,서울,2022-02-11,2.9,-2.6,740,8.8,1449
108,서울,2022-02-12,4.8,-0.1,727,10.4,1605
108,서울,2022-02-13,4.8,1.6,330,9.5,1616
108,서울,2022-02-14,2.5,-1.3,2352,8.1,1248
108,서울,2022-02-15,-4.7,-7.7,2321,-1.3,1
108,서울,2022-02-16,-7.3,-9.6,2400,-4.1,1526
108,서울,2022-02-17,-6.2,-10.7,752,-0.5,1554
108,서울,2022-02-18,-1.2,-8,716,5.7,1531
108,서울,2022-02-19,-1.7,-6.2,2345,3.7,1403
108,서울,2022-02-20,-4.8,-8.4,703,-0.5,1548
108,서울,2022-02-21,-3,-8.1,623,3.6,1415
108,서울,2022-02-22,-4.5,-8,2400,0.5,1438
108,서울,2022-02-23,-5.6,-10,721,-0.6,1623
108,서울,2022-02-24,-2.4,-8.5,508,3.7,1454
108,서울,2022-02-25,3,-3.6,716,8.4,1537
108,서울,2022-02-26,5.4,1,2355,9.3,1313
108,서울,2022-02-27,3.7,-1.6,730,9.1,1513
108,서울,2022-02-28,6.8,2.7,48,11.5,1626
108,서울,2022-03-01,5.8,0.3,2355,9.7,1616
108,서울,2022-03-02,3.5,-2.3,611,8.8,1256
108,서울,2022-03-03,5.8,0.9,720,12.4,1413
108,서울,2022-03-04,6.9,0.6,652,14.6,1338
108,서울,2022-03-05,2.3,-0.7,2341,6.7,1600
108,서울,2022-03-06,1.4,-3,629,6.8,1603
108,서울,2022-03-07,2.8,-2.7,703,8.7,1505
108,서울,2022-03-08,6,1.1,307,12.3,1455
108,서울,2022-03-09,7.1,1.7,706,14.8,1520
108,서울,2022-03-10,9.3,4.2,658,15.8,1534
108,서울,2022-03-11,11.2,5.1,641,18.4,1544
108,서울,2022-03-12,12.8,6.3,632,19.5,1408
108,서울,2022-03-13,11.7,10.7,111,12.6,1
108,서울,2022-03-14,8.2,4.9,2350,13.2,1205
108,서울,2022-03-15,7.2,2.3,702,13.3,1538
108,서울,2022-03-16,10.3,3.6,703,16.8,1513
108,서울,2022-03-17,10.7,7.8,2333,15.1,1413
108,서울,2022-03-18,7.5,5.5,2356,9.6,1246
108,서울,2022-03-19,3.4,0.9,721,6.1,1557
108,서울,2022-03-20,5.4,2.2,2400,9.3,1556
108,서울,2022-03-21,5,-0.3,640,10.9,1355
108,서울,2022-03-22,7.1,1.1,637,13.6,1617
108,서울,2022-03-23,6.2,4.9,616,8.2,1615
108,서울,2022-03-24,8.2,3.9,453,12.4,1459
108,서울,2022-03-25,12,6.3,559,17.2,1549
108,서울,2022-03-26,11.8,9.5,959,14.7,1735
108,서울,2022-03-27,8.1,5,2354,12.6,1432
108,서울,2022-03-28,8.2,1.5,611,15.1,1600
108,서울,2022-03-29,9.7,3.3,533,15.6,1545
108,서울,2022-03-30,10.8,5.9,629,15.7,1209
108,서울,2022-03-31,10.9,7.6,2352,14.7,1421
108,서울,2022-04-01,9.2,4.5,620,14.9,1347
108,서울,2022-04-02,8.2,3.7,618,14.2,1444
108,서울,2022-04-03,9.6,3.5,629,17,1527
108,서울,2022-04-04,10.3,5.1,638,16.4,1328
108,서울,2022-04-05,10.3,4.9,615,15.8,1409
108,서울,2022-04-06,11.7,8,600,17,1431
108,서울,2022-04-07,10.9,7.4,2359,15.7,1310
108,서울,2022-04-08,12.9,5.1,612,20,1521
108,서울,2022-04-09,17.8,12.4,751,24.2,1418
108,서울,2022-04-10,18.2,12.7,614,25.1,1501
108,서울,2022-04-11,19.6,13.4,556,26.6,1529
108,서울,2022-04-12,19.3,15.9,2358,26.4,1449
108,서울,2022-04-13,13.1,12,2135,15.9,1
108,서울,2022-04-14,13.2,11.4,2335,15.3,1411
108,서울,2022-04-15,13.3,7.5,627,19.3,1602
108,서울,2022-04-16,13.2,7.1,557,20.2,1513
108,서울,2022-04-17,14,7.2,559,21.9,1418
108,서울,2022-04-18,15.2,11.4,309,21.6,1427
108,서울,2022-04-19,15.2,8.9,614,22.1,1357
108,서울,2022-04-20,15.7,9.7,610,22.1,1357
108,서울,2022-04-21,16.3,9.6,543,22.7,1343
108,서울,2022-04-22,15,13.2,2349,16.8,929
108,서울,2022-04-23,17.7,10.4,539,25.3,1555
108,서울,2022-04-24,18.5,15,608,24.5,1418
108,서울,2022-04-25,20,17,1,23.6,1606
108,서울,2022-04-26,21.9,17,437,28.7,1451
108,서울,2022-04-27,17.7,12.6,528,23.9,1551
108,서울,2022-04-28,18.2,11.6,603,25.9,1432
108,서울,2022-04-29,13.4,10.7,619,16.5,1236
108,서울,2022-04-30,13,10.5,143,17.8,1326
108,서울,2022-05-01,13.4,7.9,514,19.2,1512
108,서울,2022-05-02,14.2,9.1,538,19.4,1508
108,서울,2022-05-03,14.8,9.1,606,20.8,1535
108,서울,2022-05-04,17.8,10,620,25.2,1348
108,서울,2022-05-05,18.9,12.5,557,25.8,1501
108,서울,2022-05-06,19.6,13.7,530,25.6,1345
108,서울,2022-05-07,18.4,15.3,754,23.1,1319
108,서울,2022-05-08,15.3,11.7,2344,18.2,1230
108,서울,2022-05-09,17.9,11,613,25.3,1620
108,서울,2022-05-10,19.9,13.6,547,26.3,1529
108,서울,2022-05-11,19.7,16.6,2353,25.2,1508
108,서울,2022-05-12,20.9,14.1,607,28.1,1540
108,서울,2022-05-13,19.4,15,2358,25.2,1355
108,서울,2022-05-14,15.7,11.9,545,20,1342
108,서울,2022-05-15,16.2,10.5,516,22.4,1509
108,서울,2022-05-16,17.3,10.9,537,23.7,1352
108,서울,2022-05-17,20,13,551,27.4,1527
108,서울,2022-05-18,20,15.7,442,25.4,1404
108,서울,2022-05-19,19.9,16.1,614,24.2,1406
108,서울,2022-05-20,20.6,15.6,543,25.8,1322
108,서울,2022-05-21,20.1,16.1,2349,26,1420
108,서울,2022-05-22,20.3,15.7,315,25.8,1450
108,서울,2022-05-23,23,17.8,108,30.7,1513
108,서울,2022-05-24,22.9,16.7,528,30.2,1450
108,서울,2022-05-25,21,16.7,2400,26.7,1211
108,서울,2022-05-26,18.7,14.1,540,23.5,1513
108,서울,2022-05-27,20,16,601,25.6,1552
108,서울,2022-05-28,22.3,15,439,29.3,1426
108,서울,2022-05-29,23.1,19.3,446,29.7,1648
108,서울,2022-05-30,20.8,17.2,2335,24.7,1237
108,서울,2022-05-31,20.7,14.2,525,27.2,1428
108,서울,2022-06-01,22.1,16.2,547,28.6,1415
108,서울,2022-06-02,21.5,17.1,150,26.9,1324
108,서울,2022-06-03,24.5,18.7,23,32.6,1506
108,서울,2022-06-04,25.6,20.3,546,29.7,1724
108,서울,2022-06-05,22.7,20.2,2132,27,1142
108,서울,2022-06-06,19.7,16.7,2323,24.5,1517
108,서울,2022-06-07,20.6,15.1,550,25.1,1236
108,서울,2022-06-08,21.2,16.2,541,25.8,1449
108,서울,2022-06-09,20.9,18.5,517,24.5,1620
108,서울,2022-06-10,20.9,17.2,534,26.6,1128
108,서울,2022-06-11,24.6,17.7,527,32.7,1629
108,서울,2022-06-12,24.6,18.9,525,31.5,1520
108,서울,2022-06-13,23.6,19.6,513,29.2,1234
108,서울,2022-06-14,21.5,17.7,2357,27.1,1245
108,서울,2022-06-15,17.5,14.9,603,20.1,1921
108,서울,2022-06-16,20.3,17.6,619,24.8,1737
108,서울,2022-06-17,22.5,16.5,533,28.1,1413
108,서울,2022-06-18,23.3,22,538,25.1,1722
108,서울,2022-06-19,23.4,22.3,303,25.1,1719
108,서울,2022-06-20,25.2,22,543,29,1611
108,서울,2022-06-21,26.5,21.2,553,32.6,1539
108,서울,2022-06-22,25.9,21.9,344,31,1542
108,서울,2022-06-23,24.3,23.3,2216,26.4,1130
108,서울,2022-06-24,22.6,20.6,617,24.9,1805
108,서울,2022-06-25,26,21.5,221,30.5,1512
108,서울,2022-06-26,26.5,24.8,234,28.1,1500
108,서울,2022-06-27,26.8,25.4,454,28.1,1107
108,서울,2022-06-28,26.9,25.7,2337,27.9,1001
108,서울,2022-06-29,25.1,24.4,2134,26.1,1733
108,서울,2022-06-30,22.3,21.2,1739,24.5,1
108,서울,2022-07-01,26.6,21.9,1,30.9,1536
108,서울,2022-07-02,28.8,24,521,33.8,1601
108,서울,2022-07-03,29.3,24.4,612,34.2,1522
108,서울,2022-07-04,29.3,26.4,524,32.6,1621
108,서울,2022-07-05,29.2,26.7,459,33.1,1545
108,서울,2022-07-06,29.5,26.2,502,33.3,1645
108,서울,2022-07-07,28.2,26.4,439,31,1608
108,서울,2022-07-08,25.8,24,2357,27.9,1647
108,서울,2022-07-09,26.9,24,1,30.9,1416
108,서울,2022-07-10,29.2,24.6,529,35.1,1547
108,서울,2022-07-11,27,24.7,316,30.6,1226
108,서울,2022-07-12,26.8,23.2,508,29.4,1402
108,서울,2022-07-13,25,24,1253,27.1,1
108,서울,2022-07-14,25.7,23.3,405,29.9,1533
108,서울,2022-07-15,26,23,440,30.3,1544
108,서울,2022-07-16,24.8,23.2,2354,28.2,1323
108,서울,2022-07-17,25.5,22.5,406,29.7,1518
108,서울,2022-07-18,26.8,23.1,530,30.1,1258
